"Dock Timestamp","Undock Timestamp","Vessel Name","Berth Name","Terminal Name","Current Port","Current Port Ata","Destination Port","Load Condition At Arrival","Current Port Atd","Load Condition At Departure","Time At Berth","Time At Port","Vessel Type - Generic","Capacity - Dwt","Capacity - Gt",Built,"Current Port Unlocode","Port Operation",Mmsi,Imo,"Current Port Country","Draught At Arrival","Origin Port Unlocode","Origin Port Country","Commercial Market","Commercial Size Class","Capacity - Teu","Capacity - Liquid Gas","Voyage Distance Travelled","Voyage Speed Average","Voyage Speed Max","Voyage Idle Time","Voyage Origin Port Atd","Voyage Origin Port","Voyage Time Underway","Draught At Departure"
"2024-01-29 14:00:00","2024-01-29 14:28:00","MED RIGEL",3,"Multi Purpose Terminal",SINES,"2024-01-29 11:42:00",SINES,N/A,"2024-01-29 18:07:00",N/A,0.5,6.4,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.2,11.7,0.0,"2024-01-29 11:28:00",SINES,0.2,4.8
"2024-01-29 13:58:00","2024-01-29 14:32:00","SVITZER SETUBAL",2,"Multi Purpose Terminal",SINES,"2024-01-29 11:34:00",SINES,N/A,"2024-01-29 18:09:00",N/A,0.6,6.6,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,3,12.0,13.1,0.0,"2024-01-29 11:23:00",SINES,0.2,4.6
"2024-01-29 13:30:00","2024-01-29 14:48:00",ULISSES,5,"Oil and Products Terminal",SINES,"2024-01-29 12:57:00",,N/A,"2024-01-29 21:54:00",N/A,1.3,9.0,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,2,7.4,7.9,0.0,"2024-01-29 12:48:00",SINES,0.2,0.0
"2024-01-29 13:17:00","2024-01-29 13:43:00","CASTELO DE SINES",5,"Oil and Products Terminal",SINES,"2024-01-29 12:59:00",SINES,N/A,"2024-01-29 16:45:00",N/A,0.4,3.8,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,,PT,"SUPPORTING VESSELS",,,,3,7.2,11.0,0.0,"2024-01-29 12:58:00","SINES ANCH",0.0,5.0
"2024-01-29 13:16:00","2024-01-29 13:46:00",GOLIAS,5,"Oil and Products Terminal",SINES,"2024-01-29 12:58:00",,N/A,"2024-01-30 09:07:00",N/A,0.5,20.2,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,7.9,7.9,0.0,"2024-01-29 12:52:00",SINES,0.1,0.0
"2024-01-29 13:14:00","2024-01-31 07:11:00",NORDICO,5,"Oil and Products Terminal",SINES,"2024-01-29 12:59:00",LIVORNO,Laden,"2024-01-31 07:16:00",Laden,42.0,42.3,"LPG Tanker",29565,25937,2007,PTSIE,NONE,372721000,9336658,PT,9.6,USMAH,US,"LPG CARRIERS",MGC,,38913,3454,12.6,14.9,73.5,"2024-01-15 06:26:00","MARCUS HOOK",342.6,9.6
"2024-01-29 12:07:00","2024-01-29 12:46:00",GOLIAS,2,"Oil and Products Terminal",SINES,"2024-01-29 11:00:00",SINES,N/A,"2024-01-29 12:52:00",N/A,0.7,1.9,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,,PT,"OTHER MARKETS",,,,3,6.0,9.1,0.0,"2024-01-29 10:58:00","SINES ANCH",0.0,0.0
"2024-01-29 11:31:00","2024-01-29 12:44:00",ULISSES,2,"Oil and Products Terminal",SINES,"2024-01-29 10:56:00",SINES,N/A,"2024-01-29 12:48:00",N/A,1.2,1.9,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,,PT,"OTHER MARKETS",,,,3,5.2,6.7,0.0,"2024-01-29 10:55:00","SINES ANCH",0.0,0.0
"2024-01-29 11:24:00","2024-01-29 12:12:00","CASTELO DE SAO JORGE",2,"Oil and Products Terminal",SINES,"2024-01-29 10:55:00",SINES,N/A,"2024-01-29 16:50:00",N/A,0.8,5.9,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.8,9.2,0.0,"2024-01-29 10:22:00",SINES,0.6,6.5
"2024-01-29 11:24:00","2024-01-29 12:16:00","CASTELO DE SINES",2,"Oil and Products Terminal",SINES,"2024-01-29 10:58:00",SINES,N/A,"2024-01-29 12:32:00",N/A,0.9,1.6,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,5.8,10.4,0.0,"2024-01-29 10:22:00",SINES,0.6,5.0
"2024-01-29 11:16:00","2024-01-31 09:00:00","SEA CORAL",2,"Oil and Products Terminal",SINES,"2024-01-29 10:58:00",NOVOROSSIYSK,Laden,"2024-01-31 09:05:00","In ballast",45.7,46.1,"Crude Oil Tanker",157105,80934,2022,PTSIE,DISCHARGE,241779000,9920708,PT,15.3,GBMLF,GB,"WET BULK",SUEZMAX,,,8854,11.5,15.4,109.5,"2023-12-23 11:42:00","MILFORD HAVEN",887.3,9.5
"2024-01-29 11:09:00","2024-01-29 11:20:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-29 10:51:00",SINES,N/A,"2024-01-29 11:23:00",N/A,0.2,0.5,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,,PT,"SUPPORTING VESSELS",,,,7,8.2,11.9,0.1,"2024-01-29 10:27:00","SINES ANCH",0.4,4.6
"2024-01-29 11:07:00","2024-01-29 11:26:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-29 10:48:00",SINES,N/A,"2024-01-29 11:28:00",N/A,0.3,0.7,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,6.7,8.6,0.1,"2024-01-29 10:24:00",SINES,0.4,4.8
"2024-01-29 11:07:00","2024-01-31 08:55:00","MSC BERN V",Container,"Container Terminal XXI",SINES,"2024-01-29 10:49:00",LIVERPOOL,N/A,"2024-01-31 08:57:00",N/A,45.8,46.1,"Container Ship",55301,40807,2008,PTSIE,NA,255806449,9362449,PT,9.6,ESVLC,ES,"CONTAINER SHIPS",PANAMAX,4300,,673,10.8,13.5,4.4,"2024-01-26 14:53:00",VALENCIA,67.9,12.6
"2024-01-29 10:03:00","2024-01-29 10:20:00",GOLIAS,4,"Oil and Products Terminal",SINES,"2024-01-28 13:36:00",SINES,N/A,"2024-01-29 10:25:00",N/A,0.3,20.8,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,4.9,4.9,0.0,"2024-01-28 13:30:00",SINES,0.1,0.0
"2024-01-29 09:52:00","2024-01-29 10:19:00","SIMENTA DE CARVALHO",Container,"Container Terminal XXI",SINES,"2024-01-28 17:13:00",SINES,N/A,"2024-01-29 10:21:00",N/A,0.5,17.1,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,4,11.6,14.2,0.0,"2024-01-28 16:57:00",SINES,0.3,0.0
"2024-01-29 09:49:00","2024-01-29 10:22:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-29 09:43:00",SINES,N/A,"2024-01-29 10:24:00",N/A,0.6,0.7,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.9,11.1,0.0,"2024-01-29 09:28:00",SINES,0.3,4.8
"2024-01-29 09:20:00","2024-01-29 10:00:00","CASTELO DE SINES",2,"Oil and Products Terminal",SINES,"2024-01-28 15:39:00",SINES,N/A,"2024-01-29 10:22:00",N/A,0.7,18.7,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.1,11.4,0.0,"2024-01-28 15:24:00",SINES,0.3,5.0
"2024-01-29 09:16:00","2024-01-29 09:53:00",ULISSES,2,"Oil and Products Terminal",SINES,"2024-01-28 07:14:00",SINES,N/A,"2024-01-29 10:28:00",N/A,0.6,27.2,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,5.8,5.8,0.0,"2024-01-28 07:09:00",SINES,0.1,0.0
"2024-01-29 09:11:00","2024-01-29 09:51:00","CTE CELSO MADEIRA",1,"Oil and Products Terminal",SINES,"2024-01-29 02:22:00",SINES,N/A,"2024-01-29 10:24:00",N/A,0.7,8.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,13.6,13.6,0.0,"2024-01-29 02:17:00",SINES,0.1,0.0
"2024-01-29 09:11:00","2024-01-29 09:56:00",GOLIAS,2,"Oil and Products Terminal",SINES,"2024-01-28 13:36:00",,N/A,"2024-01-29 10:25:00",N/A,0.8,20.8,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,4.9,4.9,0.0,"2024-01-28 13:30:00",SINES,0.1,0.0
"2024-01-29 09:10:00","2024-01-29 10:18:00","CASTELO DE SAO JORGE",2,"Oil and Products Terminal",SINES,"2024-01-28 15:25:00",SINES,N/A,"2024-01-29 10:22:00",N/A,1.1,19.0,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.9,11.1,0.0,"2024-01-28 15:13:00",SINES,0.2,6.5
"2024-01-29 08:54:00","2024-01-29 09:01:00","CTE CELSO MADEIRA",5,"Oil and Products Terminal",SINES,"2024-01-29 02:22:00",,N/A,"2024-01-29 10:24:00",N/A,0.1,8.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,13.6,13.6,0.0,"2024-01-29 02:17:00",SINES,0.1,0.0
"2024-01-29 02:40:00","2024-01-30 19:20:00","GAS ALICE",7,"Oil and Products Terminal",SINES,"2024-01-29 02:23:00",LEIXOES,"In ballast","2024-01-30 19:26:00",Laden,40.7,41.1,"LPG Tanker",3147,2997,2006,PTSIE,LOAD,209137000,9355290,PT,4.4,PTLEI,PT,"LPG CARRIERS",SGC,,3441,246,11.2,12.7,0.0,"2024-01-28 04:33:00",LEIXOES,21.8,5.6
"2024-01-29 02:39:00","2024-01-29 03:05:00",ULISSES,7,"Oil and Products Terminal",SINES,"2024-01-28 07:14:00",,N/A,"2024-01-29 10:28:00",N/A,0.4,27.2,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,5.8,5.8,0.0,"2024-01-28 07:09:00",SINES,0.1,0.0
"2024-01-29 01:57:00","2024-01-29 02:15:00","CTE CELSO MADEIRA",6,"Oil and Products Terminal",SINES,"2024-01-29 00:21:00",SINES,N/A,"2024-01-29 02:17:00",N/A,0.3,1.9,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,7,16.0,20.1,0.0,"2024-01-29 00:00:00",SINES,0.4,0.0
"2024-01-29 00:53:00","2024-01-29 01:13:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-29 00:42:00",SINES,N/A,"2024-01-29 01:14:00",N/A,0.3,0.5,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,7.2,11.4,0.0,"2024-01-29 00:10:00",SINES,0.5,4.8
"2024-01-29 00:52:00","2024-01-29 01:17:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-29 00:48:00",SINES,N/A,"2024-01-29 01:19:00",N/A,0.4,0.5,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.4,6.5,0.3,"2024-01-29 00:05:00",SINES,0.7,4.6
"2024-01-29 00:51:00","2024-01-29 20:32:00","MSC TRACY V",Container,"Container Terminal XXI",SINES,"2024-01-29 00:41:00","LE HAVRE",Laden,"2024-01-29 20:35:00",Laden,19.7,19.9,"Container Ship",67529,54271,2005,PTSIE,NONE,636022077,9295177,PT,12.4,TRNEM,TR,"CONTAINER SHIPS",PANAMAX,4900,,1923,18.6,20.2,1.1,"2024-01-24 15:58:00",NEMRUT,104.7,12.0
"2024-01-29 00:32:00","2024-01-29 02:17:00",ULISSES,1,"Oil and Products Terminal",SINES,"2024-01-28 07:14:00",,N/A,"2024-01-29 10:28:00",N/A,1.8,27.2,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,5.8,5.8,0.0,"2024-01-28 07:09:00",SINES,0.1,0.0
"2024-01-29 00:25:00","2024-01-29 00:31:00","CTE CELSO MADEIRA",4,"Oil and Products Terminal",SINES,"2024-01-29 00:21:00",,N/A,"2024-01-29 02:17:00",N/A,0.1,1.9,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,7,16.0,20.1,0.0,"2024-01-29 00:00:00",SINES,0.4,0.0
"2024-01-28 23:32:00","2024-01-29 14:49:00","BAHIA TRES",6,"Oil and Products Terminal",SINES,"2024-01-28 23:14:00",SINES,"In ballast","2024-01-29 14:54:00",Laden,15.3,15.7,"Oil Products Tanker",6850,4969,2007,PTSIE,LOAD,224994000,9428671,PT,5.0,PTLIS,PT,"WET BULK",HANDYSIZE,,,61,10.7,12.2,0.0,"2024-01-28 17:34:00",LISBOA,5.7,7.1
"2024-01-28 23:31:00","2024-01-29 00:00:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2024-01-28 23:13:00",SINES,N/A,"2024-01-29 00:00:00",N/A,0.5,0.8,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,1,9.9,9.9,0.0,"2024-01-28 23:09:00",SINES,0.1,0.0
"2024-01-28 23:22:00","2024-01-28 23:34:00",GOLIAS,7,"Oil and Products Terminal",SINES,"2024-01-28 13:36:00",,N/A,"2024-01-29 10:25:00",N/A,0.2,20.8,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,4.9,4.9,0.0,"2024-01-28 13:30:00",SINES,0.1,0.0
"2024-01-28 23:12:00","2024-01-28 23:59:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-28 23:07:00",SINES,N/A,"2024-01-29 00:10:00",N/A,0.8,1.1,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.4,11.4,0.0,"2024-01-28 22:53:00",SINES,0.2,4.8
"2024-01-28 23:08:00","2024-01-28 23:55:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-28 23:05:00",SINES,N/A,"2024-01-29 00:05:00",N/A,0.8,1.0,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.1,11.7,0.0,"2024-01-28 22:51:00",SINES,0.2,4.6
"2024-01-28 22:40:00","2024-01-28 22:50:00","CTE CELSO MADEIRA",6,"Oil and Products Terminal",SINES,"2024-01-28 14:15:00",SINES,N/A,"2024-01-28 23:09:00",N/A,0.2,8.9,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,,PT,"SUPPORTING VESSELS",,,,12,12.5,17.5,0.0,"2024-01-28 14:14:00","SINES ANCH",0.0,0.0
"2024-01-28 17:40:00","2024-01-28 17:59:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-28 17:20:00",SINES,N/A,"2024-01-28 18:01:00",N/A,0.3,0.7,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,5,7.2,10.3,0.1,"2024-01-28 16:42:00",SINES,0.6,4.8
"2024-01-28 17:37:00","2024-01-29 10:22:00","MSC SARAH V",Container,"Container Terminal XXI",SINES,"2024-01-28 17:19:00",THAMES,"Partially Laden","2024-01-29 10:24:00","Partially Laden",16.8,17.1,"Container Ship",67795,53208,2000,PTSIE,NONE,636018320,9181675,PT,11.0,ITNAP,IT,"CONTAINER SHIPS",PANAMAX,4690,,1265,18.0,21.7,0.0,"2024-01-25 19:29:00",NAPOLI,69.8,10.3
"2024-01-28 17:32:00","2024-01-28 18:01:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-28 17:17:00",SINES,N/A,"2024-01-28 18:03:00",N/A,0.5,0.8,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,4,7.1,10.1,0.1,"2024-01-28 16:40:00",SINES,0.6,4.6
"2024-01-28 14:56:00","2024-01-28 15:11:00","CASTELO DE SAO JORGE",Container,"Container Terminal XXI",SINES,"2024-01-28 14:37:00",SINES,N/A,"2024-01-28 15:13:00",N/A,0.3,0.6,"Fire Fighting Vessel",162,386,2005,PTSIE,NA,263625000,9319179,PT,6.5,PTSIE,PT,"SUPPORTING VESSELS",,,,5,6.0,8.4,0.1,"2024-01-28 13:39:00",SINES,1.0,6.5
"2024-01-28 14:52:00","2024-01-29 17:54:00","UASC ZAMZAM",Container,"Container Terminal XXI",SINES,"2024-01-28 14:35:00",SUAPE,Laden,"2024-01-29 17:58:00",Laden,27.0,27.4,"Container Ship",112171,94784,2014,PTSIE,LOAD,636093197,9699127,PT,11.9,FRLEH,FR,"CONTAINER SHIPS","POST PANAMAX",9034,,1060,10.2,15.3,0.0,"2024-01-24 06:57:00","LE HAVRE",103.6,14.2
"2024-01-28 14:48:00","2024-01-28 15:23:00","CASTELO DE SINES",Container,"Container Terminal XXI",SINES,"2024-01-28 14:33:00",SINES,N/A,"2024-01-28 15:24:00",N/A,0.6,0.9,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,,PT,"SUPPORTING VESSELS",,,,6,5.7,6.7,0.1,"2024-01-28 14:22:00","SINES ANCH",0.2,5.0
"2024-01-28 13:55:00","2024-01-31 09:32:00",KANALA,4,"Oil and Products Terminal",SINES,"2024-01-28 13:37:00",ANTWERP,"In ballast","2024-01-31 09:37:00",Laden,67.6,68.0,"Oil Products Tanker",49997,28465,2010,PTSIE,LOAD,248951000,9425552,PT,7.8,ESTAR,ES,"WET BULK",HANDYMAX/MR,,,787,13.0,15.1,13.9,"2024-01-25 11:38:00",TARRAGONA,74.0,10.7
"2024-01-28 13:55:00","2024-01-28 14:28:00",GOLIAS,4,"Oil and Products Terminal",SINES,"2024-01-28 13:36:00",,N/A,"2024-01-29 10:25:00",N/A,0.6,20.8,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,4.9,4.9,0.0,"2024-01-28 13:30:00",SINES,0.1,0.0
"2024-01-28 13:09:00","2024-01-28 13:17:00","CTE CELSO MADEIRA",4,"Oil and Products Terminal",SINES,"2024-01-28 12:21:00",SINES,N/A,"2024-01-28 13:19:00",N/A,0.1,1.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,17.0,20.1,0.0,"2024-01-28 12:12:00",SINES,0.2,0.0
"2024-01-28 12:25:00","2024-01-28 12:46:00","CTE CELSO MADEIRA",6,"Oil and Products Terminal",SINES,"2024-01-28 12:21:00",,N/A,"2024-01-28 13:19:00",N/A,0.4,1.0,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,3,17.0,20.1,0.0,"2024-01-28 12:12:00",SINES,0.2,0.0
"2024-01-28 11:41:00","2024-01-28 12:02:00","CASTELO DE SINES",3,"Oil and Products Terminal",SINES,"2024-01-28 11:24:00",SINES,N/A,"2024-01-28 13:24:00",N/A,0.4,2.0,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,PTSIE,PT,"SUPPORTING VESSELS",,,,2,6.8,9.0,0.0,"2024-01-28 11:08:00",SINES,0.3,5.0
"2024-01-28 11:40:00","2024-01-30 08:54:00",KORSARO,3,"Oil and Products Terminal",SINES,"2024-01-28 11:24:00",LEIXOES,"In ballast","2024-01-30 08:59:00",Laden,45.2,45.6,"Oil/Chemical Tanker",25997,17644,2008,PTSIE,LOAD,247256400,9373137,PT,7.2,PTBRO,PT,"WET BULK",HANDYSIZE,,,323,6.6,12.9,45.9,"2024-01-24 12:17:00",BARREIRO,95.1,10.0
"2024-01-28 11:32:00","2024-01-28 12:11:00","CTE CELSO MADEIRA",Container,"Container Terminal XXI",SINES,"2024-01-28 11:23:00",SINES,N/A,"2024-01-28 12:12:00",N/A,0.7,0.8,"Pilot Vessel",,,,PTSIE,NA,263441365,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,6,14.3,20.0,0.0,"2024-01-28 11:02:00",SINES,0.4,0.0
"2024-01-28 10:22:00","2024-01-28 11:00:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-28 10:16:00",SINES,N/A,"2024-01-28 11:02:00",N/A,0.6,0.8,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.1,12.1,0.0,"2024-01-28 10:03:00",SINES,0.2,4.6
"2024-01-28 10:21:00","2024-01-28 12:03:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-28 10:15:00",SINES,N/A,"2024-01-28 12:06:00",N/A,1.7,1.9,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.7,11.3,0.0,"2024-01-28 10:01:00",SINES,0.2,4.8
"2024-01-28 07:34:00","2024-01-28 07:46:00",ULISSES,7,"Oil and Products Terminal",SINES,"2024-01-28 07:14:00",,N/A,"2024-01-29 10:28:00",N/A,0.2,27.2,Tug,,,,PTSIE,NA,263602563,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,1,5.8,5.8,0.0,"2024-01-28 07:09:00",SINES,0.1,0.0
"2024-01-28 07:30:00","2024-01-29 00:32:00","EPIC ST.CROIX",7,"Oil and Products Terminal",SINES,"2024-01-28 07:15:00",LEIXOES,"Partially Laden","2024-01-29 00:41:00",Laden,17.0,17.4,"LPG Tanker",4996,4292,2014,PTSIE,LOAD,256925000,9697507,PT,5.2,PTTRF,PT,"LPG CARRIERS",SGC,,5000,70,11.6,14.9,17.3,"2024-01-27 07:52:00",TRAFARIA,23.4,5.9
"2024-01-28 01:53:00","2024-01-28 02:22:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-28 01:48:00",SINES,N/A,"2024-01-28 02:23:00",N/A,0.5,0.6,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,3,5.5,6.9,0.3,"2024-01-28 00:57:00",SINES,0.9,4.6
"2024-01-28 01:49:00","2024-01-28 23:57:00","MSC SHANGHAI V",Container,"Container Terminal XXI",SINES,"2024-01-28 01:40:00","NORTHEAST GATEWAY",Laden,"2024-01-29 00:00:00",Laden,22.1,22.3,"Container Ship",66685,53453,2002,PTSIE,NONE,636021160,9231822,PT,12.8,ITSAL,IT,"CONTAINER SHIPS",PANAMAX,4800,,1270,11.2,15.2,9.7,"2024-01-23 01:55:00",SALERNO,119.8,13.5
"2024-01-28 01:46:00","2024-01-28 02:07:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-28 01:39:00",SINES,N/A,"2024-01-28 02:08:00",N/A,0.4,0.5,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,4,5.8,9.1,0.1,"2024-01-28 00:54:00",SINES,0.8,4.8
"2024-01-28 00:11:00","2024-01-28 00:50:00","SIMENTA DE CARVALHO",Container,"Container Terminal XXI",SINES,"2024-01-27 03:08:00",SINES,N/A,"2024-01-28 00:51:00",N/A,0.7,21.7,"Pilot Vessel",,,,PTSIE,NA,263673856,0,PT,0.0,PTSIE,PT,"SUPPORTING VESSELS",,,,7,15.6,17.3,0.0,"2024-01-27 02:44:00",SINES,0.4,0.0
"2024-01-27 23:49:00","2024-01-28 00:52:00","MED RIGEL",Container,"Container Terminal XXI",SINES,"2024-01-27 23:45:00",SINES,N/A,"2024-01-28 00:54:00",N/A,1.1,1.2,"Fire Fighting Vessel",413,428,2010,PTSIE,NA,255803340,9525443,PT,4.8,PTSIE,PT,"SUPPORTING VESSELS",,,,3,11.4,12.2,0.0,"2024-01-27 23:33:00",SINES,0.2,4.8
"2024-01-27 23:48:00","2024-01-28 00:49:00","SVITZER SETUBAL",Container,"Container Terminal XXI",SINES,"2024-01-27 23:45:00",SINES,N/A,"2024-01-28 00:57:00",N/A,1.0,1.2,Tug,118,356,1991,PTSIE,NA,263602553,9008653,PT,4.6,PTSIE,PT,"SUPPORTING VESSELS",,,,3,10.9,12.4,0.0,"2024-01-27 23:32:00",SINES,0.2,4.6
"2024-01-27 19:31:00","2024-01-27 19:43:00",GOLIAS,6,"Oil and Products Terminal",SINES,"2024-01-27 15:06:00",SINES,N/A,"2024-01-28 13:30:00",N/A,0.2,22.4,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,4,5.4,7.2,0.1,"2024-01-27 14:19:00",SINES,0.8,0.0
"2024-01-27 19:28:00","2024-01-28 12:40:00","CGAS JUPITER",6,"Oil and Products Terminal",SINES,"2024-01-27 19:14:00",ARRECIFE,"In ballast","2024-01-28 12:47:00","In ballast",17.2,17.6,"LPG Tanker",3090,2708,2004,PTSIE,NONE,255802440,9261578,PT,5.4,ESSAT,ES,"LPG CARRIERS",SGC,,2939,685,8.7,9.7,36.1,"2024-01-23 01:01:00","PUERTO DE SALINETAS",114.2,5.8
"2024-01-27 18:39:00","2024-01-27 19:11:00",GOLIAS,3,"Oil and Products Terminal",SINES,"2024-01-27 15:06:00",,N/A,"2024-01-28 13:30:00",N/A,0.5,22.4,Tug,,,,PTSIE,NA,263602573,0,PT,0.0,PTSIE,PT,"OTHER MARKETS",,,,4,5.4,7.2,0.1,"2024-01-27 14:19:00",SINES,0.8,0.0
"2024-01-27 18:39:00","2024-01-27 19:03:00","CASTELO DE SINES",3,"Oil and Products Terminal",SINES,"2024-01-27 18:24:00",SINES,N/A,"2024-01-28 11:08:00",N/A,0.4,16.7,"Fire Fighting Vessel",304,455,2009,PTSIE,NA,263624000,9503512,PT,5.0,,PT,"SUPPORTING VESSELS",,,,3,5.0,9.1,0.0,"2024-01-27 18:23:00","SINES ANCH",0.0,5.0
"2024-01-27 18:38:00","2024-01-28 10:23:00",AETHALIA,3,"Oil and Products Terminal",SINES,"2024-01-27 18:22:00",SINES,Laden,"2024-01-28 10:30:00",Laden,15.8,16.1,"Oil/Chemical Tanker",19991,13472,2007,PTSIE,NONE,247237100,9373230,PT,9.0,PTSIE,PT,"WET BULK",HANDYSIZE,,,17,5.2,7.8,0.3,"2024-01-27 14:25:00",SINES,4.0,9.0
