Berth Name,Terminal Name,Time At Berth,Time At Port,Vessel Type - Generic,Commercial Market,Voyage Distance Travelled,Voyage Speed Average,Year of build,Voyage Origin Port,Flag,Gross tonnage,Deadweight,Length,Breadth
8,2,2.797281334830153,2.8273136219290276,11,4,680.0,10.5,2010,113,21,115,176,110,4
4,1,0.6931471805599453,3.5145260669691587,5,6,3.0,5.5,2009,105,27,150,146,84,0
4,2,0.09531017980432493,4.046553898385752,5,6,3.0,5.3,2005,106,27,130,112,77,0
7,2,-0.10536051565782628,4.046553898385752,5,6,3.0,5.3,2005,106,27,130,112,77,0
7,2,-0.10536051565782628,3.5145260669691587,5,6,3.0,5.5,2009,105,27,150,146,84,0
5,1,4.079230924412053,4.085976312551584,6,1,193.0,10.5,2010,11,23,100,182,111,3
5,2,-1.2039728043259361,2.501435951739211,5,6,2.0,7.1,2005,105,27,130,112,77,0
5,2,3.832979798087693,3.8372994592322094,15,7,500.0,7.3,2008,63,15,43,141,32,14
3,1,5.0072963928307415,5.00930107108312,6,1,1145.0,12.0,2010,6,23,170,303,11,5
11,0,2.1972245773362196,2.2512917986064953,5,6,4.0,6.5,2010,105,32,145,195,89,0
11,0,2.1972245773362196,2.2192034840549946,3,0,293.0,6.4,2006,118,17,230,4,100,25
12,4,0.0,2.341805806147327,5,6,4.0,5.5,2005,106,27,130,112,77,0
12,4,0.09531017980432493,3.126760535960395,5,6,4.0,5.8,2009,105,27,150,146,84,0
12,4,3.269568939183719,3.295836866004329,10,3,4762.0,15.1,2007,19,4,264,301,75,26
11,0,0.0,0.4054651081081644,5,6,4.0,6.1,2010,105,32,145,195,89,0
11,0,3.58351893845611,3.591817741270805,3,0,684.0,10.1,2015,118,27,260,21,83,30
12,4,-0.2231435513142097,1.6094379124341003,5,6,4.0,6.7,2005,105,27,130,112,77,0
12,4,-0.2231435513142097,3.2308043957334744,5,6,3.0,3.9,2009,106,27,150,146,84,0
4,2,-0.10536051565782628,2.990719731730447,5,6,2.0,4.3,2005,106,27,130,112,77,0
11,0,1.252762968495368,1.33500106673234,14,7,4.0,6.3,2007,101,32,156,274,116,7
11,0,2.451005098112319,2.468099531471619,3,0,559.0,10.5,2005,2,10,231,9,93,25
11,0,2.272125885509337,2.2925347571405443,5,6,4.0,5.7,2010,105,32,145,195,89,0
11,0,0.1823215567939546,2.4423470353692043,5,6,3.0,10.2,2010,105,32,145,195,89,0
7,2,3.58351893845611,3.594568774642695,15,7,534.0,6.5,2007,63,15,24,128,26,12
5,1,-1.6094379124341003,0.47000362924573563,5,6,4.0,8.8,2010,106,32,145,195,89,0
12,4,0.5306282510621704,3.2308043957334744,5,6,3.0,3.9,2009,106,27,150,146,84,0
12,4,0.47000362924573563,2.990719731730447,5,6,2.0,4.3,2005,106,27,130,112,77,0
12,4,3.1986731175506815,3.2347491740244907,10,3,4769.0,13.0,2002,51,20,243,285,71,26
11,0,3.246490991901174,3.258096538021482,3,0,1291.0,11.4,1993,73,17,166,266,81,21
11,0,1.7749523509116738,1.824549292051046,5,6,2.0,6.4,2010,105,32,145,195,89,0
8,2,2.5257286443082556,2.5649493574615367,14,7,4.0,6.8,2007,105,32,156,274,116,7
6,2,-0.2231435513142097,2.5494451709255714,5,6,2.0,6.4,2005,105,27,130,112,77,0
6,2,4.255612709818223,4.259859000699674,15,7,1361.0,10.3,2013,52,11,99,226,40,21
11,0,1.7749523509116738,1.824549292051046,14,7,4.0,8.4,2007,105,32,156,274,116,7
5,2,-0.6931471805599453,0.9932517730102834,5,6,2.0,5.4,2005,105,27,130,112,77,0
3,1,3.8110970868381857,3.8199077165203406,1,1,72.0,9.3,2005,64,23,105,202,111,3
11,0,2.517696472610991,2.533696813957432,5,6,5.0,5.9,2010,105,32,145,195,89,0
4,2,0.1823215567939546,2.928523523860541,5,6,2.0,5.5,2009,106,27,150,146,84,0
4,2,0.5306282510621704,0.9932517730102834,5,6,3.0,6.2,2005,105,27,130,112,77,0
4,2,3.6609942506244004,3.6712245188752153,4,7,4077.0,11.3,2012,84,11,219,103,69,30
7,2,3.475067230228611,3.484312288372662,15,7,902.0,9.7,2008,86,33,27,129,27,12
11,0,0.6418538861723947,0.7884573603642703,5,6,3.0,7.1,2010,105,32,145,195,89,0
11,0,2.7343675094195836,2.7536607123542622,3,0,9488.0,17.1,1999,29,26,163,265,81,21
11,0,2.2512917986064953,2.2823823856765264,5,6,2.0,4.3,2010,105,32,145,195,89,0
11,0,2.4849066497880004,2.501435951739211,3,0,1182.0,11.3,2015,62,27,254,20,83,30
11,0,-0.35667494393873245,0.09531017980432493,5,6,1.0,5.1,2010,105,32,145,195,89,0
11,0,2.3978952727983707,2.424802725718295,3,0,860.0,10.9,2001,118,26,149,245,68,21
11,0,2.0918640616783932,2.128231705849268,3,0,1262.0,15.1,2004,6,26,172,276,81,21
11,0,-0.2231435513142097,0.09531017980432493,5,6,2.0,6.6,2010,105,32,145,195,89,0
12,4,3.6609942506244004,4.210645017918261,5,6,2.0,6.4,2005,105,27,130,112,77,0
4,2,-0.2231435513142097,4.210645017918261,5,6,2.0,6.2,2009,105,27,150,146,84,0
6,2,0.0,4.210645017918261,5,6,2.0,6.4,2005,105,27,130,112,77,0
6,2,-0.6931471805599453,4.210645017918261,5,6,2.0,6.4,2005,105,27,130,112,77,0
12,4,0.8754687373538999,4.210645017918261,5,6,2.0,6.4,2005,105,27,130,112,77,0
6,2,-0.6931471805599453,4.210645017918261,5,6,2.0,6.4,2005,105,27,130,112,77,0
2,1,3.9357395320454622,3.9454577815143836,14,7,4.0,7.1,2007,105,32,156,274,116,7
11,0,1.252762968495368,1.33500106673234,14,7,4.0,6.1,2007,105,32,156,274,116,7
11,0,3.367295829986474,3.374168709274236,3,0,565.0,15.0,2001,1,7,270,55,17,11
11,0,3.824284091120139,3.9080149840306073,5,6,3.0,10.3,2010,105,32,145,195,89,0
8,2,2.2082744135228043,2.2617630984737906,14,7,4.0,7.1,2007,105,32,156,274,116,7
2,1,-1.2039728043259361,-0.916290731874155,5,6,3.0,11.5,2010,105,32,145,195,89,0
4,2,0.0,4.210645017918261,5,6,2.0,6.4,2005,105,27,130,112,77,0
4,2,-0.10536051565782628,4.210645017918261,5,6,2.0,6.2,2009,105,27,150,146,84,0
4,2,3.3141860046725258,3.332204510175204,16,7,1594.0,12.4,2011,38,1,197,19,58,26
11,0,1.547562508716013,1.5686159179138452,14,7,1.0,0.0,2007,106,32,156,274,116,7
11,0,1.4816045409242156,1.547562508716013,5,6,3.0,5.8,2010,105,32,145,195,89,0
11,0,3.6000482404073204,3.6054978451748854,3,0,666.0,11.3,2006,118,26,231,10,93,25
11,0,3.292126286607793,3.3032169733019514,3,0,669.0,14.6,2016,118,27,256,37,83,30
11,0,2.0014800002101243,2.028148247292285,5,6,3.0,6.6,2010,105,32,145,195,89,0
1,3,3.0492730404820207,3.068052935133617,11,4,4848.0,12.7,2016,48,11,26,93,25,11
9,2,3.1135153092103742,3.131136910560194,11,4,449.0,12.8,2009,30,2,116,189,115,5
11,0,2.1400661634962708,2.186051276738094,5,6,3.0,8.3,2010,105,32,145,195,89,0
11,0,3.3032169733019514,3.3105430133940246,3,0,333.0,9.9,2009,120,17,49,140,37,16
11,0,-0.5108256237659907,-0.10536051565782628,5,6,4.0,7.6,2010,105,32,145,195,89,0
11,0,2.8735646395797834,2.884800712846709,3,0,679.0,11.1,2004,118,17,169,268,81,21
7,2,3.173878458937465,3.1822118404966093,15,7,290.0,12.8,2010,2,20,73,175,38,21
7,2,-0.2231435513142097,3.186352633162641,5,6,3.0,7.6,2005,105,27,130,112,77,0
11,0,1.0296194171811581,1.1631508098056809,5,6,2.0,5.3,2010,105,32,145,195,89,0
11,0,2.272125885509337,2.302585092994046,3,0,1916.0,16.1,2008,53,26,140,235,65,21
7,2,-0.916290731874155,3.269568939183719,5,6,3.0,5.6,2005,106,27,130,112,77,0
4,2,0.09531017980432493,3.7727609380946383,5,6,2.0,5.2,2009,105,27,150,146,84,0
6,2,-0.6931471805599453,3.7727609380946383,5,6,2.0,5.2,2009,105,27,150,146,84,0
6,2,4.244200317766478,4.251348311031766,15,7,2085.0,13.0,2015,57,22,98,219,40,21
11,0,2.970414465569701,3.0007198150650303,5,6,4.0,6.7,2010,105,32,145,195,89,0
11,0,2.975529566236472,2.990719731730447,3,0,664.0,14.3,2012,118,26,30,88,104,30
11,0,0.5877866649021191,0.8329091229351039,5,6,3.0,5.4,2010,105,32,145,195,89,0
11,0,3.265759410767051,3.269568939183719,3,0,693.0,12.6,2015,118,27,260,24,83,30
5,2,-0.5108256237659907,3.269568939183719,5,6,3.0,5.6,2005,106,27,130,112,77,0
5,2,-0.6931471805599453,1.9459101490553132,5,6,3.0,6.4,2009,105,27,150,146,84,0
7,2,-0.2231435513142097,0.3364722366212129,5,6,4.0,5.7,2005,105,27,130,112,77,0
7,2,-0.10536051565782628,0.4054651081081644,5,6,4.0,5.9,2009,105,27,150,146,84,0
11,0,2.312535423847214,2.341805806147327,3,0,225.0,14.9,2005,63,7,14,83,26,11
12,4,-0.6931471805599453,3.100092288878234,5,6,5.0,5.3,2005,106,27,130,112,77,0
12,4,-0.2231435513142097,3.104586678466073,5,6,5.0,5.4,2009,105,27,150,146,84,0
8,2,2.9652730660692823,2.995732273553991,11,4,247.0,11.7,2006,63,7,104,153,114,4
11,0,1.3609765531356006,1.4586150226995167,5,6,5.0,6.1,2010,105,32,145,195,89,0
11,0,2.928523523860541,2.9444389791664403,3,0,279.0,13.1,2007,2,30,211,315,90,24
2,1,3.091042453358316,3.109060958860994,14,7,4.0,8.1,2007,64,32,156,274,116,7
9,2,-1.6094379124341003,6.686110603791663,17,6,4.0,4.6,1979,105,27,68,123,73,36
9,2,2.970414465569701,3.005682604407159,11,4,250.0,13.6,2009,63,2,116,185,115,5
8,2,-0.5108256237659907,6.686110603791663,17,6,4.0,4.6,1979,105,27,68,123,73,36
11,0,1.4350845252893227,1.4586150226995167,5,6,3.0,11.5,2010,105,32,145,195,89,0
4,2,-0.6931471805599453,6.686110603791663,17,6,4.0,4.6,1979,105,27,68,123,73,36
4,2,-0.10536051565782628,3.100092288878234,5,6,5.0,5.3,2005,106,27,130,112,77,0
4,2,-0.10536051565782628,3.104586678466073,5,6,5.0,5.4,2009,105,27,150,146,84,0
4,2,-0.10536051565782628,1.5260563034950492,5,6,3.0,4.7,2005,106,27,130,112,77,0
8,2,2.995732273553991,3.0204248861443626,15,7,462.0,9.9,2010,85,17,181,281,0,8
3,1,-2.3025850929940455,2.341805806147327,5,6,3.0,10.4,2010,105,32,145,195,89,0
5,1,-0.10536051565782628,2.341805806147327,5,6,3.0,10.4,2010,105,32,145,195,89,0
12,4,-1.2039728043259361,0.6418538861723947,17,6,3.0,5.0,1979,106,27,68,123,73,36
12,4,0.0,1.5040773967762742,5,6,4.0,6.0,2009,105,27,150,146,84,0
12,4,-0.2231435513142097,1.5260563034950492,5,6,3.0,4.7,2005,106,27,130,112,77,0
12,4,3.2108436531709366,3.2386784521643803,10,3,3772.0,15.9,2004,19,4,12,293,76,30
11,0,-0.6931471805599453,-0.10536051565782628,5,6,4.0,7.2,2010,105,32,145,195,89,0
11,0,3.039749158970765,3.054001181677967,8,0,605.0,12.0,2005,43,22,75,162,49,18
11,0,-0.5108256237659907,-0.10536051565782628,5,6,4.0,6.6,2010,105,32,145,195,89,0
11,0,2.6026896854443837,2.617395832834079,3,0,1587.0,11.3,2008,62,26,195,282,72,24
11,0,-0.5108256237659907,-0.2231435513142097,5,6,3.0,9.4,2010,105,32,145,195,89,0
8,2,1.9459101490553132,2.0014800002101243,14,7,3.0,7.4,2007,64,32,156,274,116,7
11,0,-0.5108256237659907,0.0,5,6,4.0,6.8,2010,105,32,145,195,89,0
11,0,3.044522437723423,3.0633909220278057,3,0,686.0,11.8,2006,118,17,230,4,100,25
5,2,-1.6094379124341003,3.265759410767051,5,6,3.0,5.5,2005,106,27,130,112,77,0
5,2,3.9627161197436642,3.970291913552122,15,7,461.0,6.9,2007,63,15,24,128,26,12
11,0,0.9162907318741551,1.1631508098056809,5,6,4.0,8.8,2010,105,32,145,195,89,0
3,1,0.4054651081081644,0.9162907318741551,5,6,3.0,4.5,2005,106,27,130,112,77,0
7,2,-1.2039728043259361,0.9162907318741551,5,6,3.0,4.5,2005,106,27,130,112,77,0
7,2,3.269568939183719,3.2846635654062037,14,7,671.0,11.4,2009,113,21,80,208,40,21
9,2,3.871201010907891,3.883623530906448,11,4,1598.0,11.0,2015,56,22,152,227,116,6
11,0,2.2082744135228043,2.2512917986064953,5,6,3.0,8.8,2010,105,32,145,195,89,0
4,1,-1.6094379124341003,2.2925347571405443,5,6,3.0,5.1,2005,105,27,130,112,77,0
4,2,0.4054651081081644,3.676300671907076,5,6,4.0,5.9,2009,105,27,150,146,84,0
4,2,0.3364722366212129,2.2925347571405443,5,6,3.0,5.1,2005,105,27,130,112,77,0
4,2,3.7954891891721947,3.8044377947482086,4,7,4344.0,11.8,2015,40,5,220,102,69,30
11,0,-0.5108256237659907,-0.10536051565782628,5,6,3.0,5.9,2010,105,32,145,195,89,0
11,0,3.3214324131932926,3.332204510175204,3,0,1197.0,14.7,2005,6,6,171,264,81,21
11,0,-0.5108256237659907,-0.10536051565782628,5,6,2.0,5.9,2010,105,32,145,195,89,0
11,0,3.246490991901174,3.254242968705492,3,0,1040.0,13.5,2013,62,21,253,46,83,30
11,0,-0.2231435513142097,0.0,5,6,3.0,10.1,2005,105,27,130,112,77,0
6,2,-0.916290731874155,2.970414465569701,5,6,1.0,4.2,2009,105,27,150,146,84,0
6,2,3.784189633918261,3.7932394694381792,15,7,340.0,10.0,2008,63,15,43,141,32,14
3,1,0.0,2.5257286443082556,5,6,2.0,5.2,2005,106,27,130,112,77,0
6,2,-0.6931471805599453,2.066862759472976,17,6,2.0,6.9,1979,105,27,68,123,73,36
6,2,-0.916290731874155,3.0007198150650303,5,6,3.0,10.4,2009,105,27,150,146,84,0
11,0,3.299533727885655,3.3141860046725258,3,0,670.0,13.0,2006,118,6,168,272,81,21
11,0,2.1972245773362196,2.2300144001592104,5,6,4.0,5.8,2010,105,32,145,195,89,0
5,2,-0.6931471805599453,2.066862759472976,17,6,2.0,6.9,1979,105,27,68,123,73,36
7,2,-0.5108256237659907,2.066862759472976,17,6,2.0,6.9,1979,105,27,68,123,73,36
7,2,3.632309102625542,3.6428355156125294,15,7,3946.0,10.6,2015,59,22,101,217,40,21
7,2,-0.6931471805599453,2.5257286443082556,5,6,2.0,5.2,2005,106,27,130,112,77,0
11,0,2.624668592163159,2.6390573296152584,3,0,527.0,12.2,2004,1,7,208,318,21,11
11,0,-0.35667494393873245,0.0,5,6,6.0,6.6,2005,106,27,130,112,77,0
11,0,-0.35667494393873245,0.09531017980432493,5,6,7.0,6.4,2009,106,27,150,146,84,0
11,0,3.295836866004329,3.3068867021909143,3,0,995.0,18.1,2015,62,17,236,6,83,30
7,2,-0.916290731874155,3.2733640101522705,17,6,2.0,4.8,1979,106,27,68,123,73,36
11,0,-2.3025850929940455,0.0,5,6,2.0,4.9,2010,105,32,145,195,89,0
5,1,3.169685580677429,3.190476350346503,14,7,3.0,5.8,2007,64,32,156,274,116,7
3,1,-0.916290731874155,3.2733640101522705,17,6,2.0,4.8,1979,106,27,68,123,73,36
3,1,-0.5108256237659907,2.4336133554004498,5,6,4.0,4.9,2005,106,27,130,112,77,0
6,2,-0.2231435513142097,2.4336133554004498,5,6,4.0,4.9,2005,106,27,130,112,77,0
6,2,-0.5108256237659907,2.424802725718295,5,6,4.0,5.2,2009,106,27,150,146,84,0
6,2,-0.916290731874155,3.2733640101522705,17,6,2.0,4.8,1979,106,27,68,123,73,36
11,0,2.5494451709255714,2.5726122302071057,3,0,1773.0,15.5,2007,79,17,134,221,62,21
11,0,2.388762789235098,2.4159137783010487,5,6,2.0,4.5,2010,105,32,145,195,89,0
11,0,1.7047480922384253,1.7578579175523736,14,7,3.0,7.4,2007,105,32,156,274,116,7
6,2,-0.5108256237659907,2.6878474937846906,17,6,1.0,4.5,1979,105,27,68,123,73,36
11,0,2.5572273113676265,2.6026896854443837,5,6,4.0,5.7,2010,105,32,145,195,89,0
11,0,2.5726122302071057,2.5952547069568657,3,0,1170.0,16.5,2006,115,17,168,273,81,21
7,2,-0.916290731874155,2.6878474937846906,17,6,1.0,4.5,1979,105,27,68,123,73,36
7,2,3.342861804649192,3.3568971227655755,15,7,979.0,11.2,2006,37,21,162,316,7,7
11,0,-0.35667494393873245,0.0,5,6,3.0,5.1,2010,105,32,145,195,89,0
11,0,3.292126286607793,3.299533727885655,3,0,667.0,14.5,2006,118,26,159,251,69,21
8,2,2.5494451709255714,2.580216829592325,14,7,1.0,7.2,2007,106,32,156,274,116,7
3,1,-0.6931471805599453,3.0204248861443626,5,6,3.0,6.0,2009,106,27,150,146,84,0
3,1,3.380994674344636,3.4011973816621555,0,2,9928.0,12.0,2013,116,26,147,300,52,21
4,1,-0.916290731874155,3.0252910757955354,5,6,3.0,5.5,2005,106,27,130,112,77,0
11,0,3.484312288372662,3.487375077903208,3,0,1233.0,17.8,2019,6,17,7,76,94,30
11,0,2.6602595372658615,2.681021528714291,5,6,3.0,5.0,2010,105,32,145,195,89,0
11,0,2.8507065015037334,2.8622008809294686,3,0,670.0,15.4,2014,118,21,240,53,83,30
5,2,-1.6094379124341003,2.884800712846709,5,6,2.0,5.2,2005,105,27,130,112,77,0
5,2,4.223909766576744,4.231203744939298,14,7,741.0,9.7,2006,87,35,62,177,40,16
7,2,3.3068867021909143,3.3214324131932926,15,7,1325.0,9.8,2019,61,17,228,80,20,10
11,0,2.91235066461494,2.928523523860541,5,6,4.0,5.2,2010,105,32,145,195,89,0
11,0,2.7536607123542622,2.766319109226186,3,0,1915.0,14.9,2004,74,26,178,260,81,21
8,2,-0.916290731874155,4.067315889834181,17,6,2.0,5.3,1979,105,27,68,123,73,36
6,2,3.077312260546414,3.091042453358316,11,4,269.0,10.7,2006,63,7,104,153,114,4
5,2,3.4995332823830174,3.517497837358316,15,7,485.0,9.6,2007,85,15,24,128,26,12
5,2,-0.35667494393873245,4.067315889834181,17,6,2.0,5.3,1979,105,27,68,123,73,36
8,2,3.104586678466073,3.131136910560194,11,4,319.0,10.2,2012,63,35,124,173,116,5
6,2,-0.6931471805599453,4.180522258463153,5,6,2.0,5.5,2009,105,27,150,146,84,0
6,2,-0.35667494393873245,1.410986973710262,17,6,2.0,5.9,1979,105,27,68,123,73,36
6,2,4.356708826689592,4.361823927356363,14,7,838.0,8.1,2006,20,35,62,178,40,16
4,1,-0.35667494393873245,2.8903717578961645,17,6,4.0,8.7,1979,105,27,68,123,73,36
9,2,2.954910279033736,2.9806186357439426,15,7,4.0,7.0,2010,105,17,181,281,0,8
11,0,1.840549633397487,1.8718021769015913,14,7,4.0,7.1,2007,64,32,156,274,116,7
11,0,2.5494451709255714,2.5649493574615367,3,0,280.0,14.1,2005,2,22,232,1,99,25
7,2,-1.6094379124341003,2.8903717578961645,17,6,4.0,8.7,1979,105,27,68,123,73,36
11,0,2.7536607123542622,2.785011242238338,15,7,4.0,6.9,2010,105,17,181,281,0,8
9,2,1.8718021769015913,1.9315214116032138,14,7,63.0,9.6,2007,64,32,156,274,116,7
8,2,-1.2039728043259361,1.8562979903656263,17,6,1.0,7.9,1979,105,27,68,123,73,36
4,2,-0.916290731874155,1.8562979903656263,17,6,1.0,7.9,1979,105,27,68,123,73,36
4,2,0.09531017980432493,3.4781584227982836,5,6,2.0,5.7,2009,106,27,150,146,84,0
8,2,2.9652730660692823,2.9856819377004897,11,4,597.0,8.0,2004,7,27,81,149,106,3
0,2,-1.2039728043259361,1.8562979903656263,17,6,1.0,7.9,1979,105,27,68,123,73,36
6,2,-0.916290731874155,1.8562979903656263,17,6,1.0,7.9,1979,105,27,68,123,73,36
4,1,-1.2039728043259361,1.8562979903656263,17,6,1.0,7.9,1979,105,27,68,123,73,36
11,0,3.152736022363656,3.173878458937465,5,6,2.0,6.4,2010,105,32,145,195,89,0
11,0,3.459466289786131,3.4719664525503626,3,0,10139.0,17.5,2005,71,26,247,59,97,26
11,0,2.8903717578961645,2.9014215940827497,3,0,1274.0,12.1,2019,6,17,7,75,94,30
11,0,0.6931471805599453,0.8754687373538999,5,6,6.0,6.0,2010,105,32,145,195,89,0
5,2,-1.2039728043259361,3.4781584227982836,5,6,2.0,5.7,2009,106,27,150,146,84,0
5,2,-0.5108256237659907,1.791759469228055,17,6,1.0,5.5,1979,105,27,68,123,73,36
5,2,3.8199077165203406,3.8264651170664994,15,7,240.0,9.8,2008,63,33,27,129,27,12
9,2,-0.6931471805599453,4.152613470346076,17,6,1.0,5.3,1979,105,27,68,123,73,36
9,2,2.766319109226186,2.791165107812717,15,7,4.0,6.4,2010,105,17,181,281,0,8
11,0,1.8082887711792655,1.8562979903656263,15,7,4.0,5.9,2010,105,17,181,281,0,8
8,2,-1.6094379124341003,4.152613470346076,17,6,1.0,5.3,1979,105,27,68,123,73,36
8,2,2.9496883350525844,2.970414465569701,11,4,62.0,10.9,2014,117,30,146,220,116,6
11,0,-1.2039728043259361,-0.5108256237659907,5,6,2.0,4.8,2010,105,32,145,195,89,0
11,0,3.054001181677967,3.068052935133617,9,1,1868.0,9.1,2002,32,22,82,168,42,18
11,0,-2.3025850929940455,-0.916290731874155,5,6,2.0,5.8,2010,105,32,145,195,89,0
11,0,1.7227665977411035,1.7749523509116738,3,0,478.0,11.1,2005,1,27,269,60,17,11
9,2,-1.6094379124341003,4.152613470346076,17,6,1.0,5.3,1979,105,27,68,123,73,36
9,2,2.1400661634962708,2.1972245773362196,15,7,4.0,6.2,2010,63,17,181,281,0,8
11,0,0.1823215567939546,0.47000362924573563,5,6,2.0,4.9,2010,105,32,145,195,89,0
11,0,2.9338568698359038,2.9496883350525844,6,1,296.0,11.2,2006,26,18,268,84,25,12
7,2,-0.35667494393873245,4.152613470346076,17,6,1.0,5.3,1979,105,27,68,123,73,36
7,2,-1.6094379124341003,3.0587070727153796,5,6,3.0,6.1,2009,105,27,150,146,84,0
7,2,3.5890591188317256,3.6000482404073204,15,7,73.0,6.5,2008,105,15,43,141,32,14
7,2,-1.6094379124341003,0.7884573603642703,5,6,3.0,6.0,2009,105,27,150,146,84,0
11,0,0.8329091229351039,0.8754687373538999,5,6,3.0,10.9,2010,105,32,145,195,89,0
4,2,0.09531017980432493,4.653960350157523,5,6,3.0,5.4,2005,105,27,130,112,77,0
4,2,0.3364722366212129,0.7884573603642703,5,6,3.0,6.0,2009,105,27,150,146,84,0
4,2,3.563882963939251,3.5751506887855933,4,7,551.0,11.1,2012,8,22,218,110,69,30
11,0,1.5040773967762742,1.547562508716013,15,7,4.0,7.9,2010,105,17,181,281,0,8
11,0,-0.916290731874155,-0.2231435513142097,5,6,4.0,6.2,2010,105,32,145,195,89,0
11,0,2.5572273113676265,2.580216829592325,3,0,1305.0,14.0,2005,6,17,177,261,81,21
11,0,2.4849066497880004,2.501435951739211,3,0,1939.0,15.9,2004,74,26,172,276,81,21
9,2,2.1972245773362196,3.449987545831587,14,7,5.0,0.0,2007,105,32,156,274,116,7
4,2,-0.2231435513142097,3.7954891891721947,5,6,3.0,7.2,2009,105,27,150,146,84,0
8,2,3.0007198150650303,3.0204248861443626,11,4,247.0,10.7,2006,63,7,104,153,114,4
11,0,-0.35667494393873245,-0.2231435513142097,5,6,3.0,10.6,2010,105,32,145,195,89,0
2,1,-1.6094379124341003,4.152613470346076,17,6,1.0,5.3,1979,105,27,68,123,73,36
2,1,3.456316680883235,3.475067230228611,15,7,4.0,6.4,2010,63,17,181,281,0,8
2,1,-1.2039728043259361,-0.6931471805599453,14,7,44.0,10.0,2007,101,32,156,274,116,7
5,2,-2.3025850929940455,1.7749523509116738,17,6,1.0,7.5,1979,105,27,68,123,73,36
6,2,-0.916290731874155,3.7954891891721947,5,6,3.0,7.2,2009,105,27,150,146,84,0
6,2,-0.35667494393873245,1.7749523509116738,17,6,1.0,7.5,1979,105,27,68,123,73,36
6,2,4.354141431184346,4.35799005684564,15,7,3129.0,12.2,2007,59,17,106,224,40,21
4,2,0.7419373447293773,0.9162907318741551,5,6,4.0,5.6,2009,106,27,150,146,84,0
4,2,-0.35667494393873245,3.858622228701031,5,6,3.0,4.9,2005,106,27,130,112,77,0
4,2,3.3214324131932926,3.3357695763397,4,7,729.0,10.6,2009,16,1,227,98,69,30
4,2,0.5306282510621704,0.9162907318741551,17,6,6.0,7.2,1979,105,27,68,123,73,36
7,2,-0.916290731874155,0.9162907318741551,17,6,6.0,7.2,1979,105,27,68,123,73,36
7,2,3.1945831322991562,3.2188758248682006,15,7,524.0,6.5,2007,24,21,198,64,12,9
11,0,-0.6931471805599453,-0.35667494393873245,17,6,3.0,6.8,1979,105,27,68,123,73,36
11,0,1.8718021769015913,1.9021075263969205,15,7,4.0,6.4,2010,105,17,181,281,0,8
11,0,2.517696472610991,2.5494451709255714,5,6,4.0,6.3,2010,105,32,145,195,89,0
11,0,2.5257286443082556,2.5416019934645457,3,0,281.0,10.4,2006,2,26,205,296,87,24
11,0,0.3364722366212129,0.5306282510621704,5,6,5.0,6.3,2010,105,32,145,195,89,0
11,0,2.468099531471619,2.4849066497880004,3,0,670.0,16.5,2006,118,17,168,273,81,21
4,1,-1.6094379124341003,4.493120682179469,17,6,2.0,6.7,1979,105,27,68,123,73,36
5,2,-0.916290731874155,2.714694743820879,5,6,3.0,6.4,2009,105,27,150,146,84,0
5,2,-0.6931471805599453,4.493120682179469,17,6,2.0,6.7,1979,105,27,68,123,73,36
5,2,2.9652730660692823,2.9856819377004897,15,7,460.0,9.1,2008,63,15,43,141,32,14
11,0,-0.916290731874155,-0.5108256237659907,5,6,3.0,10.7,2010,105,32,145,195,89,0
5,2,-0.916290731874155,4.493120682179469,17,6,2.0,6.7,1979,105,27,68,123,73,36
3,1,2.2925347571405443,2.379546134130174,15,7,125.0,9.3,2010,63,17,181,281,0,8
12,4,-1.2039728043259361,4.493120682179469,17,6,2.0,6.7,1979,105,27,68,123,73,36
11,0,4.5685062016165,4.571613402459248,3,0,311.0,10.7,1992,120,26,111,152,46,20
3,1,2.5416019934645457,2.5726122302071057,3,0,3.0,9.1,1997,105,25,189,291,16,8
11,0,1.547562508716013,1.6486586255873816,5,6,3.0,5.3,2010,105,32,145,195,89,0
11,0,1.2809338454620642,1.3862943611198906,5,6,5.0,6.4,2010,105,32,145,195,89,0
11,0,2.2823823856765264,2.312535423847214,3,0,263.0,11.9,1997,63,25,189,291,16,8
3,1,-0.916290731874155,4.493120682179469,17,6,2.0,6.7,1979,105,27,68,123,73,36
7,2,-0.916290731874155,4.493120682179469,17,6,2.0,6.7,1979,105,27,68,123,73,36
11,0,-0.916290731874155,-0.35667494393873245,5,6,5.0,7.0,2010,106,32,145,195,89,0
11,0,3.299533727885655,3.3068867021909143,3,0,1019.0,16.7,2016,62,21,8,79,96,30
4,2,-0.35667494393873245,3.5380565643793527,5,6,3.0,5.0,2009,106,27,150,146,84,0
11,0,1.252762968495368,1.308332819650179,3,0,226.0,14.6,2004,63,7,272,58,17,11
5,2,-0.6931471805599453,3.5380565643793527,5,6,3.0,5.0,2009,106,27,150,146,84,0
5,2,3.529297384289471,3.543853682063679,14,7,674.0,10.7,2009,60,21,80,208,40,21
4,2,0.0,3.7471483622379123,5,6,4.0,5.9,2009,105,27,150,146,84,0
11,0,0.09531017980432493,0.1823215567939546,5,6,3.0,9.6,2010,105,32,145,195,89,0
7,2,3.353406717825807,3.3638415951183864,11,4,429.0,12.3,2012,72,30,209,311,12,9
7,2,-1.6094379124341003,4.146304301152812,5,6,3.0,6.7,2005,105,27,130,112,77,0
